"TOA5","009_REN","CR800","E44088","CR800.Std.32.05","CPU:Acker_V2_70_test.CR8","610","LTZ"
"TIMESTAMP","RECORD","AirTC_Avg","RH_Avg","Rain_mm_Tot","SlrW_Avg","LWmV_Avg","WS_ms_S_WVT","WindDir_D1_WVT","WindDir_SD1_WVT","T107_C_Avg","T107_C_SOIL_Avg","VWC_Avg","EC_Max","TB20_Avg","WS_ms_Max"
"TS","RN","Deg C","%","mm","W/m^2","mV","meters/second","Deg","Deg","Deg C","","l/l","dS/m","","meters/second"
"","","Avg","Avg","Tot","Avg","Avg","WVc","WVc","WVc","Avg","Avg","Avg","Max","Avg","Max"
"2024-01-01 00:00:00",29613,5.214,80.5,0,0,278.2,2.138,138.3,14.48,"NAN","NAN","NAN",0,0,3.88
"2024-01-01 00:10:00",29614,5.115,80.8,0,0,278.2,1.694,151.5,16.09,"NAN","NAN","NAN",0,0,3.84
"2024-01-01 00:20:00",29615,5.133,80.9,0,0,278.3,1.894,146.2,16.61,"NAN","NAN","NAN",0,0,3.24
"2024-01-01 00:30:00",29616,5.373,80.2,0,0,278,2.239,132.4,12.56,"NAN","NAN","NAN",0,0,3.34
"2024-01-01 00:40:00",29617,5.465,79.94,0,0,278.2,2.215,141.2,15.4,"NAN","NAN","NAN",0,0,3.9
"2024-01-01 00:50:00",29618,5.704,78.74,0,0,278,1.519,150.8,14.87,"NAN","NAN","NAN",0,0,2.83
"2024-01-01 01:00:00",29619,5.692,78.44,0,0,278,1.991,151.5,17.56,"NAN","NAN","NAN",0,0,3.38
"2024-01-01 01:10:00",29620,5.783,77.88,0,0,278,2.496,145,14.83,"NAN","NAN","NAN",0,0,4.2
"2024-01-01 01:20:00",29621,5.701,78.16,0,0,278,1.785,151.2,14.62,"NAN","NAN","NAN",0,0,2.77
"2024-01-01 01:30:00",29622,5.779,77.55,0,0,278,2.566,150,17.25,"NAN","NAN","NAN",0,0,4.41
"2024-01-01 01:40:00",29623,5.861,76.92,0,0,278,2.265,152.1,14.95,"NAN","NAN","NAN",0,0,4.17
"2024-01-01 01:50:00",29624,5.863,77.02,0,0,285.3,1.777,151.5,17.45,"NAN","NAN","NAN",0,0,3.96
"2024-01-01 02:00:00",29625,5.766,77.97,0,0,294.1,1.928,155.3,15.61,"NAN","NAN","NAN",0,0,3.38
"2024-01-01 02:10:00",29626,5.696,78.38,0,0,282,1.952,158.1,21.16,"NAN","NAN","NAN",0,0,4.62
"2024-01-01 02:20:00",29627,5.825,78.47,0,0,306,2.09,150.8,15.76,"NAN","NAN","NAN",0,0,5.01
"2024-01-01 02:30:00",29628,5.901,79.09,0,0,422.4,2.03,162.8,18.07,"NAN","NAN","NAN",0,0,4.2
"2024-01-01 02:40:00",29629,6.025,78.43,0,0,386.4,1.952,170.1,25.82,"NAN","NAN","NAN",0,0,4.4
"2024-01-01 02:50:00",29630,6.07,77.78,0,0,326.6,1.676,182.4,35.93,"NAN","NAN","NAN",0,0,3.95
"2024-01-01 03:00:00",29631,5.974,78.75,0,0,335.6,1.731,165,16.27,"NAN","NAN","NAN",0,0,2.55
"2024-01-01 03:10:00",29632,5.938,80,0.1,0,522.2,2.269,162.7,16.82,"NAN","NAN","NAN",0,0,4.23
"2024-01-01 03:20:00",29633,5.844,80.7,0,0,472.3,2.371,157,13.84,"NAN","NAN","NAN",0,0,3.48
"2024-01-01 03:30:00",29634,5.812,81.4,0,0,544.5,2.147,171.4,17.73,"NAN","NAN","NAN",0,0,3.32
"2024-01-01 03:40:00",29635,5.757,81.7,0,0,498.1,2.963,167.7,18.05,"NAN","NAN","NAN",0,0,5.04
"2024-01-01 03:50:00",29636,5.665,81.8,0,0,441.7,2.527,175.1,14.64,"NAN","NAN","NAN",0,0,4.82
"2024-01-01 04:00:00",29637,5.738,81.2,0,0,487.5,2.645,169.6,21.48,"NAN","NAN","NAN",0,0,4.86
"2024-01-01 04:10:00",29638,5.838,80.2,0,0,413,2.379,175.3,16.26,"NAN","NAN","NAN",0,0,4.24
"2024-01-01 04:20:00",29639,5.984,79.03,0,0,375.1,2.255,172.5,18.5,"NAN","NAN","NAN",0,0,3.77
"2024-01-01 04:30:00",29640,5.973,79.02,0,0,343.7,2.116,170.5,18.5,"NAN","NAN","NAN",0,0,3.42
"2024-01-01 04:40:00",29641,6.016,78.69,0,0,315.2,2.488,168.7,20.55,"NAN","NAN","NAN",0,0,4.8
"2024-01-01 04:50:00",29642,6.017,78.46,0,0,286.5,2.227,167.5,22.71,"NAN","NAN","NAN",0,0,4.31
"2024-01-01 05:00:00",29643,6.152,77.84,0,0,278.5,2.644,178,24.33,"NAN","NAN","NAN",0,0,6.34
"2024-01-01 05:10:00",29644,6.043,78.94,0,0,295.4,1.959,155.1,22.18,"NAN","NAN","NAN",0,0,4.44
"2024-01-01 05:20:00",29645,5.771,80.1,0,0,280.7,1.814,161.9,19.77,"NAN","NAN","NAN",0,0,3.34
"2024-01-01 05:30:00",29646,5.714,80.7,0,0,278.7,2.016,175.4,16.65,"NAN","NAN","NAN",0,0,3.82
"2024-01-01 05:40:00",29647,5.699,81.1,0,0,278.7,2.118,158.7,16.51,"NAN","NAN","NAN",0,0,4.27
"2024-01-01 05:50:00",29648,5.843,80,0,0,278.7,2.385,164,15.36,"NAN","NAN","NAN",0,0,4.19
"2024-01-01 06:00:00",29649,5.622,80.5,0,0,278.7,2.399,168.1,13.78,"NAN","NAN","NAN",0,0,4.5
"2024-01-01 06:10:00",29650,5.45,81.2,0,0,278.7,2.438,170,15.69,"NAN","NAN","NAN",0,0,5
"2024-01-01 06:20:00",29651,5.457,81.5,0,0,278.7,2.295,165.9,14.88,"NAN","NAN","NAN",0,0,4.39
"2024-01-01 06:30:00",29652,5.731,80.1,0,0,278.6,2.664,170.8,20.82,"NAN","NAN","NAN",0,0,5.55
"2024-01-01 06:40:00",29653,5.766,79.84,0,0,278.3,2.797,160.2,15.59,"NAN","NAN","NAN",0,0,4.98
"2024-01-01 06:50:00",29654,5.711,80.1,0,0,278.3,3.011,165.2,16.19,"NAN","NAN","NAN",0,0,5.79
"2024-01-01 07:00:00",29655,5.834,78.88,0,0,278,2.506,162.4,16.68,"NAN","NAN","NAN",0,0,4.98
"2024-01-01 07:10:00",29656,5.917,78.13,0,0,280,3.265,154,14.11,"NAN","NAN","NAN",0,0,5.77
"2024-01-01 07:20:00",29657,5.863,78.39,0,0,281.3,2.442,156.8,18.42,"NAN","NAN","NAN",0,0,4.75
"2024-01-01 07:30:00",29658,5.956,77.17,0,0,280.7,2.581,169.8,16.86,"NAN","NAN","NAN",0,0,4.26
"2024-01-01 07:40:00",29659,6.049,75.9,0,0,278,2.201,163.5,17.47,"NAN","NAN","NAN",0,0,4.41
"2024-01-01 07:50:00",29660,6.067,75.25,0,0,278,2.022,178.6,27.68,"NAN","NAN","NAN",0,0,4.17
"2024-01-01 08:00:00",29661,6.029,74.67,0,0.312,278,2.107,176.2,21.01,"NAN","NAN","NAN",0,0,5.29
"2024-01-01 08:10:00",29662,6.131,73.74,0,1.297,278,2.186,174.3,28.66,"NAN","NAN","NAN",0,0,4.56
"2024-01-01 08:20:00",29663,6.026,73.88,0,3.306,278,1.73,165.5,27.53,"NAN","NAN","NAN",0,0,3.56
"2024-01-01 08:30:00",29664,5.799,74.79,0,9.05,278,1.569,152.9,17.55,"NAN","NAN","NAN",0,0,2.51
"2024-01-01 08:40:00",29665,5.801,75.23,0,11.2,278,1.683,158.4,22.88,"NAN","NAN","NAN",0,0,2.61
"2024-01-01 08:50:00",29666,5.9,75.1,0,19.59,278,1.989,155.9,26.78,"NAN","NAN","NAN",0,0,3.41
"2024-01-01 09:00:00",29667,6.042,74.95,0,31.04,278,1.854,163.2,17.45,"NAN","NAN","NAN",0,0,4.19
"2024-01-01 09:10:00",29668,6.026,74.37,0,29.54,278,2.798,168.3,16.32,"NAN","NAN","NAN",0,0,5.66
"2024-01-01 09:20:00",29669,5.98,74.85,0,65.84,278,2.771,163.4,19.39,"NAN","NAN","NAN",0,0,4.56
"2024-01-01 09:30:00",29670,6.364,73.35,0,113,277.6,2.494,175.8,16,"NAN","NAN","NAN",0,0,4.36
"2024-01-01 09:40:00",29671,6.636,72.53,0,122.1,277.4,2.322,175.3,24.48,"NAN","NAN","NAN",0,0,5.67
"2024-01-01 09:50:00",29672,6.749,72.37,0,149.5,277.4,2.268,169.3,19.78,"NAN","NAN","NAN",0,0,4.93
"2024-01-01 10:00:00",29673,7.127,70.72,0,167.4,277.3,2.143,182.7,27.14,"NAN","NAN","NAN",0,0,4.59
"2024-01-01 10:10:00",29674,7.018,70.73,0,169.7,277.3,3.797,185,25.28,"NAN","NAN","NAN",0,0,6.79
"2024-01-01 10:20:00",29675,6.927,71.19,0,166.1,277.3,3.654,188.5,17.34,"NAN","NAN","NAN",0,0,7.45
"2024-01-01 10:30:00",29676,7.041,71.25,0,233.4,277.3,3.207,191.1,28.75,"NAN","NAN","NAN",0,0,6.28
"2024-01-01 10:40:00",29677,7.451,69.9,0,245.6,277.1,3.083,192,23.89,"NAN","NAN","NAN",0,0,6.01
"2024-01-01 10:50:00",29678,7.627,68.38,0,252.2,277,3.164,191.9,32.07,"NAN","NAN","NAN",0,0,5.6
"2024-01-01 11:00:00",29679,7.855,67.4,0,277.4,276.7,3.658,199.9,24.32,"NAN","NAN","NAN",0,0,6.1
"2024-01-01 11:10:00",29680,7.802,67.61,0,257.9,276.7,3.612,208.6,20.58,"NAN","NAN","NAN",0,0,7.33
"2024-01-01 11:20:00",29681,8.06,67.27,0,286.8,276.7,3.226,199.8,24.85,"NAN","NAN","NAN",0,0,5.5
"2024-01-01 11:30:00",29682,7.906,67.67,0,249.2,276.7,3.756,193.4,21.66,"NAN","NAN","NAN",0,0,7.74
"2024-01-01 11:40:00",29683,8.12,67.23,0,259.8,276.7,2.975,194.9,28.12,"NAN","NAN","NAN",0,0,7.39
"2024-01-01 11:50:00",29684,7.861,67.24,0,106.5,276.7,3.665,206.9,19.19,"NAN","NAN","NAN",0,0,6.41
"2024-01-01 12:00:00",29685,7.501,68.45,0,51.38,276.8,3.647,197,18.19,"NAN","NAN","NAN",0,0,7.07
"2024-01-01 12:10:00",29686,7.354,69.31,0,35.99,277,2.405,211,29.06,"NAN","NAN","NAN",0,0,4.16
"2024-01-01 12:20:00",29687,7.368,69.16,0,40.39,277.4,1.982,239.8,41.81,"NAN","NAN","NAN",0,0,4.7
"2024-01-01 12:30:00",29688,7.525,67.98,0,74.79,288,3.355,233.6,18.92,"NAN","NAN","NAN",0,0,5.65
"2024-01-01 12:40:00",29689,7.656,66.64,0,80.4,289.9,4.295,231.7,20.05,"NAN","NAN","NAN",0,0,7.68
"2024-01-01 12:50:00",29690,7.685,67.04,0,97.3,277.1,3.121,227,22.67,"NAN","NAN","NAN",0,0,5.22
"2024-01-01 13:00:00",29691,7.682,67.2,0,111.4,276.7,3.759,228.6,21.27,"NAN","NAN","NAN",0,0,6.79
"2024-01-01 13:10:00",29692,7.866,66.97,0,201.3,276.7,3.728,226.1,19.58,"NAN","NAN","NAN",0,0,7.98
"2024-01-01 13:20:00",29693,8.2,65.95,0,206.1,276.7,3.347,231.7,18.07,"NAN","NAN","NAN",0,0,7.98
