"TOA5","112_GRO","CR800","25937","CR800.Std.32.05","CPU:Acker_V2_72b.CR8","42956","LTZ"
"TIMESTAMP","RECORD","AirTC_Avg","RH_Avg","Rain_mm_Tot","SlrW_Avg","LWmV_Avg","WS_ms_S_WVT","WindDir_D1_WVT","WindDir_SD1_WVT","T107_C_Avg","T107_C_SOIL_Avg","VWC_Avg","EC_Max","TB20_Avg","WS_ms_Max"
"TS","RN","Deg C","%","mm","W/m^2","mV","meters/second","Deg","Deg","Deg C","","l/l","dS/m","","meters/second"
"","","Avg","Avg","Tot","Avg","Avg","WVc","WVc","WVc","Avg","Avg","Avg","Max","Avg","Max"
"2023-01-01 00:00:00",3218,14.82,68.2,0,0,256.3,1.27,131.7,13.16,11.68,10.72,0.427,0.21,9.37,2.27
"2023-01-01 00:10:00",3219,14.67,68.53,0,0,256.3,0.932,140.4,9.96,11.12,10.7,0.427,0.21,9.37,1.55
"2023-01-01 00:20:00",3220,14.65,68.68,0,0,256.3,1.424,150.1,11.3,11.08,10.67,0.427,0.21,9.37,2.98
"2023-01-01 00:30:00",3221,14.94,67.77,0,0,256.3,1.763,156.8,10.84,12.34,10.63,0.427,0.21,9.36,2.67
"2023-01-01 00:40:00",3222,15.08,67.17,0,0,256.1,2.156,164.7,10.18,12.99,10.62,0.427,0.21,9.35,3.32
"2023-01-01 00:50:00",3223,15.03,67.38,0,0,255.8,2.126,154.9,7.714,13.01,10.61,0.427,0.21,9.34,3.12
"2023-01-01 01:00:00",3224,14.9,67.77,0,0,256,1.871,150.2,7.516,12.85,10.59,0.427,0.21,9.33,2.78
"2023-01-01 01:10:00",3225,15.2,66.5,0,0,255.7,1.679,144.3,9.9,12.97,10.58,0.427,0.21,9.33,3.03
"2023-01-01 01:20:00",3226,15.37,65.73,0,0,255.6,1.872,153.6,8.88,13.13,10.58,0.427,0.21,9.32,2.48
"2023-01-01 01:30:00",3227,15.28,65.87,0,0,255.6,1.387,151.2,8.5,12.79,10.55,0.427,0.21,9.31,2.4
"2023-01-01 01:40:00",3228,14.87,67.03,0,0,255.9,0.764,116.6,21.8,11.71,10.55,0.427,0.21,9.31,1.16
"2023-01-01 01:50:00",3229,14.78,67.31,0,0,256.3,0.967,77.23,6.378,10.39,10.54,0.427,0.21,9.3,1.36
"2023-01-01 02:00:00",3230,13.79,69.83,0,0,256.4,0.733,52.91,36.04,9.68,10.49,0.427,0.21,9.29,1.07
"2023-01-01 02:10:00",3231,10.9,79.17,0,0,257.4,0.659,357.1,50.11,8.43,10.46,0.427,0.21,9.28,0.91
"2023-01-01 02:20:00",3232,10.25,82.7,0,0,258.2,0.492,163.9,23.28,7.166,10.41,0.427,0.21,9.28,0.72
"2023-01-01 02:30:00",3233,10.24,84.8,0,0,259.8,0.657,141.4,21.42,6.654,10.36,0.427,0.21,9.27,1.26
"2023-01-01 02:40:00",3234,10.01,84.4,0,0,262,0.514,98.7,32.22,6.582,10.31,0.427,0.21,9.26,1.2
"2023-01-01 02:50:00",3235,9.42,86.6,0,0,265,0.771,106,33.61,6.306,10.26,0.427,0.209,9.25,1.68
"2023-01-01 03:00:00",3236,9.37,87.3,0,0,266.5,1.05,127.6,33.86,6.374,10.21,0.427,0.209,9.24,1.52
"2023-01-01 03:10:00",3237,9.34,87,0,0,264.7,0.663,153.7,24.37,6.78,10.18,0.427,0.209,9.23,1.29
"2023-01-01 03:20:00",3238,10.31,85.5,0,0,262.3,1.339,113,16.47,7.135,10.13,0.427,0.209,9.23,2.24
"2023-01-01 03:30:00",3239,11.78,78.91,0,0,257.5,1.348,140.7,19.53,8.26,10.1,0.427,0.209,9.22,2.57
"2023-01-01 03:40:00",3240,13.62,72.21,0,0,256.7,1.782,157.8,16.23,10.46,10.08,0.427,0.209,9.21,2.94
"2023-01-01 03:50:00",3241,14.11,69.52,0,0,256.4,1.172,187.8,20.71,11.52,10.06,0.427,0.209,9.2,2.49
"2023-01-01 04:00:00",3242,13.97,69.91,0,0,256.4,1.365,165,17.51,10.59,10.04,0.426,0.209,9.19,3.47
"2023-01-01 04:10:00",3243,14.52,67.64,0,0,256.4,1.579,155.6,10.92,11.45,10.03,0.426,0.209,9.18,2.26
"2023-01-01 04:20:00",3244,14.68,66.48,0,0,256.3,1.774,161.6,15.34,11.77,10.02,0.426,0.209,9.17,4.21
"2023-01-01 04:30:00",3245,14.32,67.39,0,0,256.3,1.428,161.5,14.35,11.39,9.98,0.426,0.209,9.16,3.03
"2023-01-01 04:40:00",3246,14.55,65.7,0,0,256.3,1.71,160.7,14.92,11.47,9.98,0.426,0.209,9.16,3.19
"2023-01-01 04:50:00",3247,14.55,65.05,0,0,255.9,1.59,165.9,17.86,11.61,9.98,0.426,0.209,9.15,2.36
"2023-01-01 05:00:00",3248,14.51,64.53,0,0,255.9,1.864,176.7,14.12,11.6,9.95,0.426,0.209,9.14,3.03
"2023-01-01 05:10:00",3249,14.85,62.87,0,0,255.7,2.173,184,16.58,12.23,9.94,0.426,0.209,9.13,3.36
"2023-01-01 05:20:00",3250,15.29,60.79,0,0,255.6,2.259,190.1,11.29,12.88,9.92,0.426,0.208,9.12,4.21
"2023-01-01 05:30:00",3251,15.44,60.28,0,0,255.6,2.319,193.6,9.81,13.49,9.91,0.426,0.208,9.1,5.47
"2023-01-01 05:40:00",3252,15.08,61.42,0,0,255.6,2.105,191,10.89,12.72,9.92,0.426,0.208,9.1,3.56
"2023-01-01 05:50:00",3253,15.13,61.29,0,0,255.6,2.226,199,11.35,12.81,9.92,0.426,0.208,9.09,3.92
"2023-01-01 06:00:00",3254,15.47,60.2,0,0,255.6,2.934,194.3,10.42,13.64,9.89,0.426,0.208,9.08,4.7
"2023-01-01 06:10:00",3255,15.33,60.71,0,0,255.6,2.594,190.3,11.45,13.59,9.91,0.426,0.208,9.07,4.36
"2023-01-01 06:20:00",3256,15.15,61.19,0,0,255.6,2.325,189.9,12.35,13.23,9.92,0.426,0.208,9.06,4.43
"2023-01-01 06:30:00",3257,15.21,60.96,0,0,255.6,2.274,186.5,15.82,13.37,9.92,0.426,0.208,9.04,3.68
"2023-01-01 06:40:00",3258,15.39,60.26,0,0,255.6,2.739,188.2,13.42,13.43,9.92,0.426,0.208,9.04,5.26
"2023-01-01 06:50:00",3259,15.41,60.19,0,0,255.6,2.01,187.9,12.77,13.66,9.93,0.426,0.208,9.03,4.41
"2023-01-01 07:00:00",3260,15.16,61.27,0,0,255.6,2.114,197,10.55,13.24,9.93,0.426,0.208,9.02,3.83
"2023-01-01 07:10:00",3261,15.16,61.53,0,0,255.6,2.289,199.1,11.41,13.44,9.93,0.426,0.208,9.01,4.3
"2023-01-01 07:20:00",3262,15.16,61.64,0,0,255.6,2.3,199.1,12.81,13.31,9.94,0.426,0.208,9,4.64
"2023-01-01 07:30:00",3263,15.18,61.49,0,0,255.6,2.178,197.5,12.58,13.55,9.92,0.426,0.208,8.99,5.24
"2023-01-01 07:40:00",3264,14.85,62.6,0,0,255.6,1.651,176,25.96,12.99,9.93,0.426,0.208,8.99,3.33
"2023-01-01 07:50:00",3265,14.34,64.06,0,0,255.6,1.188,142.6,14.02,12.07,9.94,0.426,0.208,8.97,2.11
"2023-01-01 08:00:00",3266,13.86,65.56,0,0.239,255.6,0.881,119.8,17.06,10.56,9.91,0.426,0.207,8.97,1.51
"2023-01-01 08:10:00",3267,13.24,67.72,0,1.118,255.8,0.861,113.9,12.54,9.42,9.9,0.426,0.207,8.96,1.2
"2023-01-01 08:20:00",3268,12.33,70.53,0,3.103,256.3,0.826,152.1,34.98,8.78,9.86,0.426,0.207,8.95,1.38
"2023-01-01 08:30:00",3269,12.55,70.3,0,7.991,256.3,1.145,161.6,21.83,9.02,9.82,0.426,0.207,8.95,2.27
"2023-01-01 08:40:00",3270,12.27,71.03,0,14.21,256.3,0.901,158.2,18.17,9.15,9.8,0.426,0.207,8.94,2.15
"2023-01-01 08:50:00",3271,12.64,70.14,0,17.26,256.3,0.751,123.1,16.51,8.83,9.78,0.426,0.207,8.93,1.23
"2023-01-01 09:00:00",3272,12.66,69.98,0,25.33,256.3,0.871,99.5,11.64,8.57,9.75,0.426,0.207,8.92,1.17
"2023-01-01 09:10:00",3273,12.49,71.07,0,38.73,256.3,0.89,84.6,10.78,8.47,9.73,0.426,0.207,8.91,1.17
"2023-01-01 09:20:00",3274,11.83,72.58,0,58.93,256.3,0.35,119.5,57.35,8.72,9.7,0.426,0.207,8.91,0.84
"2023-01-01 09:30:00",3275,10.72,77.38,0,75.45,256.3,0.598,315.8,50.66,9.05,9.69,0.426,0.207,8.9,1.04
"2023-01-01 09:40:00",3276,10.76,79.69,0,89.1,256.3,0.579,45.09,31.83,9.69,9.69,0.426,0.207,8.89,1.09
"2023-01-01 09:50:00",3277,11.62,78.34,0,119.5,256.6,0.197,316.1,90.4,10.53,9.69,0.426,0.207,8.89,0.39
"2023-01-01 10:00:00",3278,12.74,76.2,0,135.8,256.4,0.376,92.4,60.17,11.79,9.69,0.426,0.207,8.88,0.76
"2023-01-01 10:10:00",3279,13.74,74.89,0,128.1,256.3,0.44,90.4,61.53,12.62,9.72,0.426,0.207,8.87,0.88
"2023-01-01 10:20:00",3280,13.72,76.29,0,130.6,256.3,0.344,309.9,51.97,12.95,9.75,0.426,0.207,8.87,0.72
"2023-01-01 10:30:00",3281,14.84,70.06,0,174.9,255.8,0.351,77.52,38.52,13.66,9.75,0.426,0.206,8.86,0.62
"2023-01-01 10:40:00",3282,15.89,64.91,0,176.5,255.6,0.317,337.2,28.91,14.91,9.8,0.426,0.207,8.85,0.55
"2023-01-01 10:50:00",3283,15.81,63.86,0,164.1,255.6,0.401,7.245,13.53,15.45,9.86,0.426,0.207,8.85,0.72
"2023-01-01 11:00:00",3284,16.83,60.67,0,186.2,255.2,0.32,98.9,63.9,15.98,9.9,0.426,0.207,8.84,0.83
"2023-01-01 11:10:00",3285,17.02,59.89,0,167.9,254.9,0.383,52.68,75.01,16.1,9.95,0.426,0.206,8.83,0.83
"2023-01-01 11:20:00",3286,16.81,60.73,0,180.3,255.1,0.463,344.4,55.58,16.24,10.02,0.426,0.206,8.83,1.23
"2023-01-01 11:30:00",3287,16.6,59.42,0,135.7,255.3,1.589,234.3,47.41,15.78,10.04,0.426,0.206,8.82,3.03
"2023-01-01 11:40:00",3288,16.51,59.88,0,182.3,255.5,1.765,207.1,15.2,15.57,10.11,0.426,0.206,8.81,2.78
"2023-01-01 11:50:00",3289,16.86,59.24,0,192.4,255.5,1.589,207.2,22.78,15.94,10.18,0.426,0.206,8.81,2.84
"2023-01-01 12:00:00",3290,17.22,57.42,0,194.7,255.3,1.861,205.3,22.7,16.4,10.24,0.426,0.206,8.8,2.72
"2023-01-01 12:10:00",3291,17.17,56.48,0,156.9,255,2.985,193.9,10.26,16.27,10.31,0.426,0.206,8.8,5.47
"2023-01-01 12:20:00",3292,17.24,55.35,0,137.8,254.8,3.518,196.9,13.48,16.37,10.4,0.426,0.206,8.8,6.82
"2023-01-01 12:30:00",3293,17.72,54.56,0,289.1,254.8,2.811,211.4,17.35,17.19,10.47,0.426,0.206,8.79,4.7
"2023-01-01 12:40:00",3294,18.2,52.16,0,302.7,254.8,3.857,201.5,16.01,17.8,10.57,0.426,0.206,8.78,5.49
