"TOA5","112_GRO","CR800","25937","CR800.Std.32.05","CPU:Acker_V2_72b.CR8","42956","LTZ"
"TIMESTAMP","RECORD","AirTC_Avg","RH_Avg","Rain_mm_Tot","SlrW_Avg","LWmV_Avg","WS_ms_S_WVT","WindDir_D1_WVT","WindDir_SD1_WVT","T107_C_Avg","T107_C_SOIL_Avg","VWC_Avg","EC_Max","TB20_Avg","WS_ms_Max"
"TS","RN","Deg C","%","mm","W/m^2","mV","meters/second","Deg","Deg","Deg C","","l/l","dS/m","","meters/second"
"","","Avg","Avg","Tot","Avg","Avg","WVc","WVc","WVc","Avg","Avg","Avg","Max","Avg","Max"
"2025-01-01 00:00:00",80059,-0.542,94.1,0,0,256.4,1.877,181.7,12.38,-0.717,3.545,0.426,0.186,3.315,2.7
"2025-01-01 00:10:00",80060,-0.709,94.3,0,0,258.2,1.224,236.7,19.58,-1.001,3.532,0.426,0.185,3.301,3.06
"2025-01-01 00:20:00",80061,-0.859,94.8,0,0,258.2,1.072,256,15.91,-1.37,3.516,0.426,0.186,3.305,1.65
"2025-01-01 00:30:00",80062,-1.022,95.1,0,0,258.4,1.049,265.1,17.29,-1.595,3.518,0.426,0.185,3.294,1.92
"2025-01-01 00:40:00",80063,-1.041,95.4,0,0,258.9,0.77,201.9,22,-1.643,3.486,0.426,0.185,3.301,1.55
"2025-01-01 00:50:00",80064,-1.093,95.5,0,0,259.1,1.195,163.7,16.66,-1.785,3.483,0.426,0.185,3.286,2.38
"2025-01-01 01:00:00",80065,-1.173,95.7,0,0,259.7,1.219,180.7,17.21,-1.611,3.486,0.425,0.185,3.284,2.52
"2025-01-01 01:10:00",80066,-1.333,95.9,0,0,259.5,0.446,145.2,24.49,-1.847,3.462,0.426,0.185,3.284,0.97
"2025-01-01 01:20:00",80067,-1.325,96.3,0,0,260.3,1.264,151.7,13.11,-1.827,3.453,0.426,0.185,3.277,2.21
"2025-01-01 01:30:00",80068,-1.381,96.4,0,0,260.5,0.437,97.7,53.92,-1.766,3.454,0.426,0.185,3.273,1.38
"2025-01-01 01:40:00",80069,-1.538,96.5,0,0,261.2,0.744,282.3,10.56,-2.247,3.422,0.426,0.185,3.269,1.07
"2025-01-01 01:50:00",80070,-1.72,96.7,0,0,261.6,0.343,51.37,65.29,-2.592,3.423,0.426,0.185,3.261,0.79
"2025-01-01 02:00:00",80071,-1.966,96.9,0,0,262.2,0.657,76.42,12.84,-2.618,3.416,0.426,0.185,3.26,1.01
"2025-01-01 02:10:00",80072,-2.06,97.3,0,0,262.6,0.593,83.8,20.93,-2.626,3.385,0.426,0.185,3.254,1.02
"2025-01-01 02:20:00",80073,-1.979,97.5,0,0,263.2,0.726,99.9,17.18,-2.473,3.385,0.426,0.185,3.248,1.19
"2025-01-01 02:30:00",80074,-1.792,97.7,0,0,264,0.898,130.6,21.85,-2.049,3.373,0.426,0.186,3.244,2.42
"2025-01-01 02:40:00",80075,-1.589,97.7,0,0,264.5,0.935,132.2,16.54,-1.709,3.357,0.426,0.185,3.239,1.55
"2025-01-01 02:50:00",80076,-1.625,97.4,0,0,264.5,0.64,161.3,38.7,-1.744,3.356,0.426,0.185,3.227,0.95
"2025-01-01 03:00:00",80077,-1.718,97.3,0,0,264.5,0.769,177.7,13.47,-1.888,3.351,0.426,0.185,3.224,0.95
"2025-01-01 03:10:00",80078,-1.712,97.3,0,0,264.5,0.792,151.6,26.81,-1.832,3.328,0.426,0.185,3.222,1.2
"2025-01-01 03:20:00",80079,-1.783,97.4,0,0,264.5,0.932,158.7,24.74,-1.884,3.33,0.426,0.185,3.211,1.44
"2025-01-01 03:30:00",80080,-1.737,97.5,0,0,265.1,0.957,154,17.5,-1.846,3.33,0.426,0.185,3.209,1.33
"2025-01-01 03:40:00",80081,-1.731,97.4,0,0,265.1,1.159,174.1,29.29,-1.885,3.309,0.426,0.185,3.204,2.06
"2025-01-01 03:50:00",80082,-1.803,97.2,0,0,265.4,1.327,136.2,19.91,-1.862,3.318,0.426,0.185,3.198,2.57
"2025-01-01 04:00:00",80083,-1.975,97,0,0,265.6,0.913,128.6,24.45,-1.989,3.315,0.426,0.185,3.191,1.74
"2025-01-01 04:10:00",80084,-2.114,97,0,0,265.8,0.984,140.8,55.45,-2.156,3.293,0.426,0.185,3.179,2.11
"2025-01-01 04:20:00",80085,-2.221,97.2,0,0,265.9,0.785,123.3,87.4,-2.341,3.291,0.426,0.185,3.185,1.74
"2025-01-01 04:30:00",80086,-2.214,97.4,0,0,266.2,0.688,120.4,45.81,-2.53,3.293,0.426,0.185,3.175,1.34
"2025-01-01 04:40:00",80087,-2.117,97.6,0,0,266.7,1.178,115.4,19.72,-2.307,3.266,0.426,0.185,3.168,2.42
"2025-01-01 04:50:00",80088,-2.088,97.6,0,0,267.2,0.973,130.6,19.6,-2.2,3.276,0.426,0.185,3.159,1.62
"2025-01-01 05:00:00",80089,-2.129,97.5,0,0,267.2,0.968,127.2,13.12,-2.23,3.269,0.426,0.185,3.158,1.49
"2025-01-01 05:10:00",80090,-2.124,97.5,0,0,267.9,1.233,132.6,9.32,-2.171,3.245,0.426,0.185,3.153,1.99
"2025-01-01 05:20:00",80091,-2.123,97.6,0,0,268.1,1.154,139.3,14.43,-2.164,3.252,0.426,0.185,3.147,1.59
"2025-01-01 05:30:00",80092,-2.192,97.7,0,0,268.6,0.989,136.8,15.18,-2.232,3.243,0.425,0.185,3.137,1.6
"2025-01-01 05:40:00",80093,-2.188,97.9,0,0,268.6,0.821,123.4,12.93,-2.315,3.229,0.425,0.185,3.135,1.4
"2025-01-01 05:50:00",80094,-2.137,97.9,0,0,269.1,0.881,130.5,13.72,-2.34,3.234,0.425,0.184,3.125,1.46
"2025-01-01 06:00:00",80095,-2.129,97.8,0,0,269.5,1.086,142.5,24.87,-2.309,3.226,0.425,0.185,3.123,2
"2025-01-01 06:10:00",80096,-2.077,97.7,0,0,269.9,0.683,118.7,14.78,-2.32,3.199,0.425,0.184,3.117,1.18
"2025-01-01 06:20:00",80097,-2.079,97.6,0,0,269.9,0.662,128.8,36.94,-2.491,3.202,0.425,0.185,3.111,1.32
"2025-01-01 06:30:00",80098,-2.185,97.5,0,0,270.3,0.788,133.8,19.7,-2.585,3.199,0.425,0.184,3.105,1.6
"2025-01-01 06:40:00",80099,-2.137,97.5,0,0,270.6,0.911,124.6,21.09,-2.442,3.179,0.426,0.184,3.101,1.88
"2025-01-01 06:50:00",80100,-1.958,97.2,0,0,270.7,0.818,129.3,21.91,-2.275,3.188,0.425,0.184,3.088,1.51
"2025-01-01 07:00:00",80101,-2.077,96.8,0,0,270.9,0.435,127.6,28.16,-2.514,3.181,0.426,0.184,3.087,0.92
"2025-01-01 07:10:00",80102,-2.279,96.8,0,0,271.2,0.426,58.35,78.03,-2.945,3.154,0.425,0.184,3.079,0.95
"2025-01-01 07:20:00",80103,-2.891,96.7,0,0,271.3,0.624,52.65,47.53,-3.481,3.153,0.425,0.184,3.072,0.96
"2025-01-01 07:30:00",80104,-2.937,97.1,0,0,271.5,0.348,169.8,58.03,-3.683,3.145,0.425,0.184,3.066,1.03
"2025-01-01 07:40:00",80105,-2.831,97.6,0,0,272,0.7,144.2,30,-3.773,3.128,0.425,0.184,3.063,1.26
"2025-01-01 07:50:00",80106,-2.546,97.8,0,0.006,272.3,0.697,102,9.36,-3.413,3.138,0.425,0.184,3.06,1.09
"2025-01-01 08:00:00",80107,-2.232,98,0,0.396,272.7,0.639,121.1,20.21,-3.191,3.125,0.425,0.184,3.056,1
"2025-01-01 08:10:00",80108,-1.878,97.8,0,1.617,273.2,0.836,130.8,15.52,-2.658,3.102,0.425,0.183,3.045,1.37
"2025-01-01 08:20:00",80109,-1.625,97,0,3.123,273.3,0.597,144.4,24.44,-2.302,3.108,0.426,0.184,3.043,1.14
"2025-01-01 08:30:00",80110,-1.743,96.4,0,7.083,273.4,0.672,105,15.37,-2.642,3.11,0.426,0.184,3.037,1.04
"2025-01-01 08:40:00",80111,-1.694,96.4,0,13.3,273.9,0.599,95.3,11.89,-2.753,3.084,0.426,0.184,3.031,0.97
"2025-01-01 08:50:00",80112,-1.624,96.2,0,19.17,274,0.908,112.3,12.12,-2.656,3.091,0.426,0.184,3.021,1.4
"2025-01-01 09:00:00",80113,-1.119,95.8,0,27.09,274.7,1.363,140.6,14.43,-1.665,3.088,0.426,0.184,3.021,2.26
"2025-01-01 09:10:00",80114,-0.798,94.8,0,36.42,275.3,2.107,154.7,7.549,-1.08,3.06,0.426,0.184,3.015,3.37
"2025-01-01 09:20:00",80115,-0.446,93.6,0,44.03,275.4,2.192,167.8,10.4,-0.694,3.066,0.426,0.184,2.998,3.23
"2025-01-01 09:30:00",80116,-0.252,92.7,0,51.57,275.5,1.942,170.1,8.18,-0.508,3.07,0.426,0.184,3,2.97
"2025-01-01 09:40:00",80117,0.009,91.9,0,60.42,275.6,1.37,176.8,8.74,-0.311,3.057,0.426,0.184,2.996,2.34
"2025-01-01 09:50:00",80118,0.142,91.3,0,67.68,275.5,0.858,197,21.23,-0.197,3.065,0.426,0.183,2.99,1.73
"2025-01-01 10:00:00",80119,0.515,90.4,0,107.7,277.1,1.643,187.5,12.51,0.185,3.068,0.425,0.183,2.978,2.92
"2025-01-01 10:10:00",80120,0.917,89,0,101,278.5,1.335,189.8,9.55,0.601,3.051,0.425,0.183,2.972,1.98
"2025-01-01 10:20:00",80121,1.029,88.7,0,92.1,280.7,1.758,187.4,8.01,0.716,3.06,0.425,0.183,2.969,3.05
"2025-01-01 10:30:00",80122,1.392,87.3,0,130.8,285.9,2.177,184.1,6.931,1.059,3.067,0.425,0.183,2.961,3.4
"2025-01-01 10:40:00",80123,1.92,85.6,0,168.3,304.7,1.947,185.1,8.54,1.59,3.05,0.425,0.183,2.965,2.64
"2025-01-01 10:50:00",80124,2.658,82.8,0,195,434.3,2.108,174.8,10.59,2.264,3.085,0.425,0.183,2.952,3.54
"2025-01-01 11:00:00",80125,3.679,79.42,0,233.5,408.4,1.95,193.8,12.44,3.312,3.099,0.425,0.183,2.942,3.16
"2025-01-01 11:10:00",80126,4.901,74.53,0,244.7,334.1,2.257,202.7,15.41,4.584,3.084,0.425,0.183,2.934,4.34
"2025-01-01 11:20:00",80127,5.841,67.73,0,242.9,272.6,3.171,219.1,9.6,5.524,3.092,0.425,0.183,2.931,5.1
"2025-01-01 11:30:00",80128,6.119,65.11,0,221.6,253.3,3.255,219.3,10.81,5.861,3.108,0.425,0.183,2.924,4.5
"2025-01-01 11:40:00",80129,6.34,63.96,0,196.3,253.3,3.014,217.8,11.02,6.102,3.109,0.425,0.183,2.925,4.45
"2025-01-01 11:50:00",80130,6.921,62.14,0,211,253.3,2.684,211,11.55,6.667,3.125,0.425,0.182,2.917,4.6
"2025-01-01 12:00:00",80131,7.608,60.38,0,197,253.2,1.947,203.1,13.28,7.352,3.155,0.425,0.183,2.914,3.6
"2025-01-01 12:10:00",80132,7.942,57.2,0,114.7,252.7,2.77,210.8,12.51,7.371,3.182,0.425,0.183,2.909,6.44
"2025-01-01 12:20:00",80133,8.17,54.41,0,96.2,252.5,3.851,212.8,11.76,7.353,3.199,0.425,0.183,2.9,6.59
"2025-01-01 12:30:00",80134,8.47,52.89,0,104.9,252.5,3.661,216.2,11.29,7.707,3.241,0.425,0.183,2.898,6.99
