"TOA5","075_WES","CR800","18375","CR800.Std.32.05","CPU:Acker_V2_72b.CR8","42956","LTZ"
"TIMESTAMP","RECORD","AirTC_Avg","RH_Avg","Rain_mm_Tot","SlrW_Avg","LWmV_Avg","WS_ms_S_WVT","WindDir_D1_WVT","WindDir_SD1_WVT","T107_C_Avg","T107_C_SOIL_Avg","VWC_Avg","EC_Max","TB20_Avg","WS_ms_Max"
"TS","RN","Deg C","%","mm","W/m^2","mV","meters/second","Deg","Deg","Deg C","","l/l","dS/m","","meters/second"
"","","Avg","Avg","Tot","Avg","Avg","WVc","WVc","WVc","Avg","Avg","Avg","Max","Avg","Max"
"2025-01-01 00:00:00",82233,-2.305,92.8,0,0,285.4,1.904,291.2,15.55,3.983,1.69,0.227,0.04,1.635,3.42
"2025-01-01 00:10:00",82234,-2.467,94.5,0,0,286,1.739,290.1,20.31,4.356,1.679,0.227,0.04,1.64,3.33
"2025-01-01 00:20:00",82235,-2.419,95.4,0,0,286.5,1.694,277,18.15,4.589,1.692,0.227,0.04,1.637,3.35
"2025-01-01 00:30:00",82236,-2.619,95.9,0,0,286.9,1.42,291.9,16.87,4.213,1.677,0.227,0.04,1.639,2.66
"2025-01-01 00:40:00",82237,-2.536,96.2,0,0,287.5,1.923,297.1,14.3,4.264,1.687,0.227,0.04,1.635,3.29
"2025-01-01 00:50:00",82238,-2.74,96.2,0,0,287.7,1.371,287.3,20.98,4.262,1.67,0.227,0.04,1.636,2.93
"2025-01-01 01:00:00",82239,-3.093,96.6,0,0,288.1,1.037,276.1,42.44,3.583,1.681,0.227,0.04,1.632,2.47
"2025-01-01 01:10:00",82240,-3.466,97,0,0,288.4,1.004,272.1,35.49,2.581,1.67,0.227,0.04,1.632,2.06
"2025-01-01 01:20:00",82241,-3.495,97.4,0,0,289,0.931,264.7,34.2,2.349,1.674,0.227,0.04,1.632,2.14
"2025-01-01 01:30:00",82242,-3.897,97.5,0,0,289.4,0.958,279.1,66.48,2.074,1.661,0.227,0.04,1.631,1.58
"2025-01-01 01:40:00",82243,-4.199,97.8,0,0,289.5,0.556,190.3,69.44,0.647,1.671,0.227,0.04,1.628,1.6
"2025-01-01 01:50:00",82244,-4.302,98.2,0,0,290,0.543,157.2,75.27,-0.478,1.661,0.227,0.04,1.633,1.07
"2025-01-01 02:00:00",82245,-4.495,98.1,0,0,290.2,1.049,124.3,46.84,-0.452,1.667,0.227,0.04,1.632,1.89
"2025-01-01 02:10:00",82246,-4.468,98.7,0,0,291,1.105,27.96,27.63,0.104,1.654,0.227,0.04,1.631,1.9
"2025-01-01 02:20:00",82247,-3.86,98.8,0,0,291.5,1.212,343.8,21.64,0.482,1.658,0.227,0.04,1.632,2.05
"2025-01-01 02:30:00",82248,-3.568,98.6,0,0,291.6,0.635,319.3,83.9,-0.005,1.649,0.227,0.04,1.625,1.2
"2025-01-01 02:40:00",82249,-3.781,98.8,0,0,292,0.562,313.8,89.4,-0.396,1.661,0.227,0.04,1.629,1.67
"2025-01-01 02:50:00",82250,-2.827,99,0,0,292.3,0.35,306.8,69.75,-0.051,1.652,0.227,0.04,1.626,0.86
"2025-01-01 03:00:00",82251,-1.59,98,0,0,292.6,0.509,225.7,27.05,0.257,1.663,0.227,0.04,1.617,1.43
"2025-01-01 03:10:00",82252,-1.528,95.6,0,0,292.6,0.196,116.2,93.4,0.557,1.648,0.227,0.04,1.623,0.45
"2025-01-01 03:20:00",82253,-1.499,91.7,0,0,292.8,0.606,3.167,45.26,0.424,1.657,0.227,0.04,1.621,1.15
"2025-01-01 03:30:00",82254,-1.029,87,0,0,292.9,0.639,10.64,56.95,0.705,1.643,0.227,0.039,1.625,1.23
"2025-01-01 03:40:00",82255,-0.914,84.6,0,0,292.9,0.551,349.4,48.88,1.115,1.65,0.227,0.04,1.623,1.69
"2025-01-01 03:50:00",82256,-0.728,83.4,0,0,292.7,0.37,110.2,50.19,1.445,1.632,0.227,0.04,1.621,0.65
"2025-01-01 04:00:00",82257,-0.314,81.8,0,0,292.8,0.453,102.1,53.07,1.391,1.645,0.227,0.04,1.619,0.75
"2025-01-01 04:10:00",82258,-0.117,81.1,0,0,293,0.671,11.63,99.7,1.33,1.626,0.226,0.04,1.616,1.57
"2025-01-01 04:20:00",82259,0.836,77.7,0,0,293.3,1.151,236.8,20.38,2.462,1.641,0.226,0.039,1.613,2.31
"2025-01-01 04:30:00",82260,0.82,77.11,0,0,292.9,0.78,208.9,22.4,3.709,1.623,0.226,0.04,1.607,1.38
"2025-01-01 04:40:00",82261,0.696,76.87,0,0,292.2,0.935,135.2,19.62,3.716,1.636,0.226,0.039,1.613,2.07
"2025-01-01 04:50:00",82262,-0.212,81.8,0,0,292.1,1.003,141.8,26.79,3.934,1.622,0.227,0.039,1.61,2.06
"2025-01-01 05:00:00",82263,-0.272,81.9,0,0,291.6,1.155,130.7,13.99,4.288,1.632,0.227,0.04,1.611,2.16
"2025-01-01 05:10:00",82264,-0.833,84.2,0,0,291.5,1.046,135.4,10.8,4.443,1.623,0.226,0.04,1.609,1.74
"2025-01-01 05:20:00",82265,-1.181,86.8,0,0,291.6,1.288,138.4,14.06,4.303,1.629,0.226,0.04,1.604,1.91
"2025-01-01 05:30:00",82266,-1.348,88.3,0,0,291.5,1.382,152.3,12.33,4.256,1.614,0.226,0.039,1.6,2.12
"2025-01-01 05:40:00",82267,-1.49,89.2,0,0,291.5,1.63,151.5,7.764,4.339,1.621,0.226,0.039,1.603,2.06
"2025-01-01 05:50:00",82268,-1.733,89.8,0,0,291.5,1.689,148,8.02,4.341,1.602,0.226,0.039,1.601,2.49
"2025-01-01 06:00:00",82269,-1.778,89.9,0,0,291.5,1.624,149.1,6.146,4.316,1.612,0.226,0.039,1.602,2.38
"2025-01-01 06:10:00",82270,-1.737,90,0,0,291.5,1.775,150.2,9.66,4.358,1.6,0.226,0.039,1.598,2.6
"2025-01-01 06:20:00",82271,-1.669,89.6,0,0,291.4,1.632,146.7,7.827,4.444,1.603,0.226,0.039,1.596,2.77
"2025-01-01 06:30:00",82272,-1.795,89.8,0,0,291.5,1.98,146.9,5.448,4.396,1.588,0.226,0.039,1.598,2.68
"2025-01-01 06:40:00",82273,-1.941,90.5,0,0,291.2,1.648,138,10.01,4.236,1.599,0.226,0.039,1.591,2.43
"2025-01-01 06:50:00",82274,-1.95,90.4,0,0,291.3,1.726,140.9,7.392,4.06,1.585,0.226,0.039,1.593,2.56
"2025-01-01 07:00:00",82275,-1.683,89.7,0,0,291.3,1.671,142.3,9.3,4.21,1.591,0.226,0.039,1.587,3.16
"2025-01-01 07:10:00",82276,-1.22,88.2,0,0,291.1,1.355,133.8,12.19,4.283,1.582,0.226,0.039,1.589,2.58
"2025-01-01 07:20:00",82277,-0.271,82.7,0,0,291.1,1.473,133.4,17.29,4.7,1.586,0.226,0.039,1.585,2.81
"2025-01-01 07:30:00",82278,-0.31,81,0,0,290.5,1.469,147.3,30.36,5.351,1.573,0.226,0.039,1.587,3.24
"2025-01-01 07:40:00",82279,-0.76,82,0,0.139,289.8,1.138,124.6,37.42,5.263,1.584,0.226,0.039,1.584,2.25
"2025-01-01 07:50:00",82280,-1.363,83.1,0,0.669,289.4,1.326,105.2,11.55,4.684,1.565,0.226,0.039,1.581,2.33
"2025-01-01 08:00:00",82281,-1.568,83.9,0,3.986,288.9,1.462,116.5,11.25,4.273,1.58,0.226,0.039,1.582,3.36
"2025-01-01 08:10:00",82282,-1.69,84.2,0,5.742,288.6,1.53,130.4,9.3,4.043,1.563,0.226,0.039,1.578,2.28
"2025-01-01 08:20:00",82283,-1.612,84.4,0,9.79,288.1,1.627,136.9,10.75,3.927,1.577,0.226,0.039,1.58,2.22
"2025-01-01 08:30:00",82284,-1.191,81.6,0,20.6,287.6,1.411,137.2,10.48,4.382,1.556,0.226,0.039,1.572,2.73
"2025-01-01 08:40:00",82285,-0.817,80.5,0,54.68,287.1,1.634,132.5,12.46,4.66,1.564,0.226,0.039,1.577,2.58
"2025-01-01 08:50:00",82286,-0.503,79.09,0,56.6,286.3,1.341,126.1,12.31,5.225,1.558,0.226,0.039,1.572,2.23
"2025-01-01 09:00:00",82287,-0.829,80,0,52.6,285.5,1.432,114.8,8.49,5.61,1.569,0.226,0.039,1.574,2.45
"2025-01-01 09:10:00",82288,-0.917,81.8,0,90.9,284.8,1.662,124.5,8.88,6.217,1.557,0.226,0.039,1.568,2.39
"2025-01-01 09:20:00",82289,-0.542,80.7,0,92.3,283.7,1.414,139.1,10.15,8.57,1.566,0.226,0.039,1.563,2.71
"2025-01-01 09:30:00",82290,0.132,77.86,0,125.4,282.6,1.625,140.9,12.63,22.01,1.55,0.226,0.039,1.563,2.86
"2025-01-01 09:40:00",82291,0.816,74.69,0,145.5,280.7,1.51,156.9,13.44,32.01,1.559,0.226,0.039,1.57,2.41
"2025-01-01 09:50:00",82292,1.215,73.42,0,167.8,280.5,1.581,148,14.21,32.57,1.551,0.226,0.039,1.565,2.78
"2025-01-01 10:00:00",82293,1.198,74.54,0,199.6,278.8,1.755,127.9,12.73,28.58,1.565,0.226,0.039,1.566,2.69
"2025-01-01 10:10:00",82294,1.64,73.78,0,212.6,275.4,1.587,132.4,13.8,25,1.552,0.226,0.039,1.561,2.53
"2025-01-01 10:20:00",82295,2.095,72.15,0,239.9,275.1,1.503,127.1,15.21,25.74,1.564,0.226,0.039,1.561,2.47
"2025-01-01 10:30:00",82296,2.701,70.62,0,265.1,274.9,1.682,115.5,13.78,27.28,1.553,0.226,0.039,1.558,2.53
"2025-01-01 10:40:00",82297,2.976,69.98,0,248.6,274.3,1.646,109.1,18.7,27.72,1.562,0.226,0.039,1.556,3.2
"2025-01-01 10:50:00",82298,3.069,70.63,0,241.2,274.3,1.457,97.3,30.63,27.52,1.575,0.226,0.039,1.558,3
"2025-01-01 11:00:00",82299,4.344,65.46,0,277.3,274.2,1.316,124.6,88.9,29.65,1.569,0.226,0.039,1.555,3.76
"2025-01-01 11:10:00",82300,7.246,47.36,0,191.6,273.2,2.303,216.5,23.13,31.97,1.565,0.226,0.039,1.551,4.73
"2025-01-01 11:20:00",82301,7.361,45.24,0,180,272.9,2.735,219.5,17.42,31.35,1.566,0.226,0.039,1.554,4.71
"2025-01-01 11:30:00",82302,7.679,43.46,0,180.9,272.4,3.089,235.8,12.41,31.88,1.569,0.226,0.039,1.549,5.72
"2025-01-01 11:40:00",82303,7.975,41.71,0,181.5,272.2,3.641,233,14.19,31.96,1.581,0.226,0.039,1.55,6.81
"2025-01-01 11:50:00",82304,8.14,41.78,0,209.7,272.2,3.504,245.7,11.41,32.37,1.57,0.226,0.039,1.551,6.56
"2025-01-01 12:00:00",82305,8.55,40.84,0,290.8,271.6,3.871,245.9,9.14,33.97,1.586,0.226,0.039,1.548,7.16
"2025-01-01 12:10:00",82306,8.57,40.41,0,244.7,271.4,4.772,249.7,9.94,33.97,1.576,0.226,0.039,1.548,8.33
"2025-01-01 12:20:00",82307,8.33,40.03,0,198.1,271.4,5.847,246.5,10.33,31.7,1.587,0.226,0.039,1.546,9.84
"2025-01-01 12:30:00",82308,8.15,40.69,0,188,271.4,5.968,253.6,10.08,30.67,1.584,0.226,0.039,1.541,9.27
