"TOA5","075_WES","CR800","18375","CR800.Std.32.05","CPU:Acker_V2_72b.CR8","42956","LTZ"
"TIMESTAMP","RECORD","AirTC_Avg","RH_Avg","Rain_mm_Tot","SlrW_Avg","LWmV_Avg","WS_ms_S_WVT","WindDir_D1_WVT","WindDir_SD1_WVT","T107_C_Avg","T107_C_SOIL_Avg","VWC_Avg","EC_Max","TB20_Avg","WS_ms_Max"
"TS","RN","Deg C","%","mm","W/m^2","mV","meters/second","Deg","Deg","Deg C","","l/l","dS/m","","meters/second"
"","","Avg","Avg","Tot","Avg","Avg","WVc","WVc","WVc","Avg","Avg","Avg","Max","Avg","Max"
"2024-01-01 00:00:00",29600,3.829,85.2,0,0,274.6,2.294,204.6,15.04,12.81,4.826,0.218,0.038,4.695,3.37
"2024-01-01 00:10:00",29601,3.713,85.5,0,0,274.9,2.458,197.2,13.1,12.65,4.79,0.218,0.038,4.686,4.97
"2024-01-01 00:20:00",29602,3.814,84.8,0,0,274.4,2.78,196.6,13.27,12.79,4.782,0.218,0.038,4.678,4.59
"2024-01-01 00:30:00",29603,3.622,85.6,0,0,274.9,2.376,196.6,15.09,12.51,4.747,0.218,0.038,4.676,4.5
"2024-01-01 00:40:00",29604,3.477,86.2,0,0,275,1.915,197,17.74,12.29,4.74,0.218,0.038,4.669,3.72
"2024-01-01 00:50:00",29605,3.466,86.4,0,0,275,2.617,194.3,18.62,12.29,4.711,0.218,0.038,4.656,4.18
"2024-01-01 01:00:00",29606,3.314,87,0,0,275,1.863,191.6,22.31,12.08,4.698,0.218,0.038,4.647,3.41
"2024-01-01 01:10:00",29607,3.199,87.7,0,0,275,1.695,191.9,22.08,11.96,4.674,0.218,0.038,4.645,3.95
"2024-01-01 01:20:00",29608,3.317,87.4,0,0,275,3.476,188.9,14.46,12.29,4.672,0.218,0.038,4.624,7.52
"2024-01-01 01:30:00",29609,3.275,88,0,0,275,2.746,193.5,15.2,12.51,4.649,0.218,0.038,4.625,7.2
"2024-01-01 01:40:00",29610,3.387,87.7,0,0,275.4,3.405,195,13.82,12.65,4.659,0.218,0.038,4.609,7.91
"2024-01-01 01:50:00",29611,3.486,86.8,0,0,275.4,3.335,198.2,17.58,12.77,4.645,0.218,0.038,4.597,5.43
"2024-01-01 02:00:00",29612,3.477,86.9,0,0,294.3,2.97,193.2,13.14,12.71,4.657,0.218,0.038,4.593,5.05
"2024-01-01 02:10:00",29613,3.485,87,0,0,279.3,2.942,200.6,13.13,12.73,4.645,0.218,0.038,4.58,5.89
"2024-01-01 02:20:00",29614,3.402,87.2,0,0,275.5,3.126,193.2,12.52,12.59,4.662,0.218,0.038,4.564,5.34
"2024-01-01 02:30:00",29615,3.329,87.4,0,0,275.9,3.228,202.2,15.81,12.39,4.618,0.218,0.038,4.56,5.65
"2024-01-01 02:40:00",29616,3.229,87.6,0,0,275.2,3.251,210,14.34,12.2,4.583,0.218,0.038,4.553,5.48
"2024-01-01 02:50:00",29617,3.186,88,0,0,308.8,3.309,199.4,13.79,12.15,4.545,0.218,0.038,4.542,5.01
"2024-01-01 03:00:00",29618,3.024,88.4,0,0,285.1,2.916,199.3,14.7,11.81,4.533,0.218,0.038,4.528,4.72
"2024-01-01 03:10:00",29619,3.174,87.6,0,0,275.6,3.069,204.7,15.84,12.09,4.493,0.218,0.038,4.517,4.57
"2024-01-01 03:20:00",29620,3.719,84.9,0,0,281.2,3.266,213.4,12.59,12.79,4.479,0.218,0.038,4.51,5.15
"2024-01-01 03:30:00",29621,4.02,83.2,0,0,279.9,3.454,216.8,11.65,13.12,4.45,0.218,0.038,4.497,5.56
"2024-01-01 03:40:00",29622,4.163,82.8,0,0,290,3.869,212,13.09,13.34,4.46,0.218,0.038,4.492,5.73
"2024-01-01 03:50:00",29623,3.972,83.8,0,0,340,4.759,202.9,11.63,13.11,4.45,0.218,0.038,4.485,10.07
"2024-01-01 04:00:00",29624,3.67,85.5,0,0,314.8,4.318,208.4,14.58,12.68,4.424,0.218,0.038,4.477,9.48
"2024-01-01 04:10:00",29625,3.592,86.3,0,0,285.4,3.427,201.8,12.74,12.74,4.411,0.218,0.038,4.464,8.08
"2024-01-01 04:20:00",29626,3.49,87.1,0,0,277.8,2.711,207.7,12.44,12.66,4.445,0.218,0.038,4.459,4.86
"2024-01-01 04:30:00",29627,3.311,87.9,0,0,275.2,3.068,198.6,11.66,12.46,4.446,0.218,0.038,4.449,7.44
"2024-01-01 04:40:00",29628,3.152,88.3,0,0,275,2.846,206.2,15.49,12.26,4.458,0.218,0.038,4.444,4.69
"2024-01-01 04:50:00",29629,3.076,88.9,0,0,275,2.339,223,17.29,12.14,4.433,0.218,0.038,4.426,4.56
"2024-01-01 05:00:00",29630,3.066,88.7,0,0,275,3.044,222.7,14.44,12.09,4.403,0.218,0.038,4.42,4.82
"2024-01-01 05:10:00",29631,3.216,88.3,0,0,276.1,3.404,227.1,12.97,12.35,4.36,0.219,0.038,4.411,6.18
"2024-01-01 05:20:00",29632,3.589,87,0,0,275.5,3.993,229.7,9.18,12.75,4.359,0.221,0.038,4.406,5.7
"2024-01-01 05:30:00",29633,3.958,85.4,0,0,277.1,5.329,231.6,11.52,13.19,4.328,0.221,0.038,4.395,9.48
"2024-01-01 05:40:00",29634,4.228,84.8,0,0,429.2,5.691,235.1,6.586,13.4,4.338,0.221,0.038,4.386,9.35
"2024-01-01 05:50:00",29635,4.339,84.3,0,0,332.4,4.485,226.7,9.85,13.45,4.33,0.221,0.038,4.378,6.38
"2024-01-01 06:00:00",29636,4.387,83.4,0,0,279.7,4.236,219.9,13.12,13.54,4.353,0.221,0.038,4.371,6.64
"2024-01-01 06:10:00",29637,4.094,84.1,0,0,275.2,3.805,206.4,11.95,13.27,4.362,0.22,0.038,4.359,6.79
"2024-01-01 06:20:00",29638,3.85,85.3,0,0,275,3.617,211.9,10.81,12.86,4.367,0.218,0.038,4.357,7.09
"2024-01-01 06:30:00",29639,3.773,85.7,0,0,275,4.027,222,16.64,12.64,4.319,0.218,0.038,4.351,7.08
"2024-01-01 06:40:00",29640,3.58,86.2,0,0,275,3.208,215.7,14.29,12.37,4.291,0.218,0.038,4.346,4.69
"2024-01-01 06:50:00",29641,3.491,86.2,0,0,275,3.137,218.6,12.79,12.27,4.26,0.218,0.037,4.34,7.43
"2024-01-01 07:00:00",29642,3.324,86.8,0,0,275,3.501,229.8,11.38,12.03,4.233,0.218,0.037,4.331,5.19
"2024-01-01 07:10:00",29643,3.707,83.8,0,0,275,5.309,232.1,8.17,12.49,4.147,0.218,0.037,4.327,8.63
"2024-01-01 07:20:00",29644,4.035,80.8,0,0,274.6,5.954,229,8.47,12.86,4.106,0.218,0.037,4.317,10.95
"2024-01-01 07:30:00",29645,4.239,79.54,0,0,274.3,6.082,232.2,9.18,13.13,4.047,0.218,0.037,4.313,11.51
"2024-01-01 07:40:00",29646,4.494,78.79,0,0,274.3,6.804,236.9,9.87,13.5,4.054,0.218,0.037,4.312,9.21
"2024-01-01 07:50:00",29647,4.761,77.65,0,0.117,274.3,7.811,233.4,10.24,13.91,4.056,0.219,0.037,4.301,12.76
"2024-01-01 08:00:00",29648,4.889,76.78,0,0.646,274.3,7.634,230.6,7.331,14.09,4.092,0.219,0.037,4.295,12.84
"2024-01-01 08:10:00",29649,4.946,76.14,0,2.306,274.2,7.212,231.8,8.78,14.11,4.089,0.219,0.037,4.291,12.16
"2024-01-01 08:20:00",29650,4.984,75.41,0,6.115,274,6.671,228.8,8.54,14.11,4.112,0.219,0.037,4.284,10.8
"2024-01-01 08:30:00",29651,4.947,75.01,0,10.89,273.6,5.508,229.6,9.64,14.07,4.12,0.219,0.037,4.277,11.58
"2024-01-01 08:40:00",29652,4.913,73.91,0,21.45,273.5,5.579,228.4,9.89,13.87,4.112,0.219,0.037,4.268,7.61
"2024-01-01 08:50:00",29653,4.81,74.24,0,44.44,273.6,4.426,229.8,9.94,13.86,4.09,0.219,0.037,4.262,6.21
"2024-01-01 09:00:00",29654,4.61,75.49,0,28.68,273.6,3.605,215.8,12.31,13.67,4.119,0.219,0.037,4.256,5.47
"2024-01-01 09:10:00",29655,4.223,78.41,0,33.54,273.9,3.33,200.8,12.87,13.34,4.149,0.219,0.037,4.247,7.94
"2024-01-01 09:20:00",29656,3.842,81.1,0,43.11,274.2,3.024,192.5,13.04,12.92,4.196,0.219,0.037,4.239,5.12
"2024-01-01 09:30:00",29657,3.863,82.5,0,77.71,274.2,2.696,194.8,10.97,13.32,4.205,0.219,0.037,4.235,4.52
"2024-01-01 09:40:00",29658,3.8,83.2,0,89.6,274.2,2.75,196.3,13.52,13.26,4.243,0.219,0.037,4.231,4.27
"2024-01-01 09:50:00",29659,4.315,82,0,182.9,274.2,2.977,202.9,13.21,14.62,4.258,0.219,0.037,4.226,5
"2024-01-01 10:00:00",29660,4.451,80.8,0,168.6,274.2,3.665,206.3,11.9,14.76,4.301,0.219,0.037,4.218,7.29
"2024-01-01 10:10:00",29661,4.03,82.1,0,65.54,274.2,3.419,203,14.11,13.48,4.291,0.219,0.037,4.214,6.08
"2024-01-01 10:20:00",29662,3.977,82.5,0,73.54,274.2,3.531,202.7,11.86,13.3,4.311,0.219,0.037,4.208,5.09
"2024-01-01 10:30:00",29663,4.072,82.7,0,60.07,298.7,3.534,201.6,10.04,13.61,4.34,0.219,0.037,4.202,5.37
"2024-01-01 10:40:00",29664,4.063,83.7,0,59.97,293.7,3.794,213.1,12.2,13.49,4.377,0.219,0.037,4.197,6.69
"2024-01-01 10:50:00",29665,4.657,80.6,0,208.6,275.9,4.157,214.2,15.81,14.52,4.364,0.219,0.037,4.196,7.29
"2024-01-01 11:00:00",29666,5.47,76.1,0,261.6,274.2,5.628,229,11.86,15.74,4.397,0.219,0.037,4.189,8.75
"2024-01-01 11:10:00",29667,5.685,73.8,0,207.8,273.7,6.24,229.1,11.85,15.7,4.421,0.219,0.037,4.184,9.9
"2024-01-01 11:20:00",29668,5.961,72.38,0,282.6,273.5,6.524,238.2,15.28,16.08,4.469,0.219,0.037,4.19,9.42
"2024-01-01 11:30:00",29669,6.04,71.13,0,247.7,273.5,7.571,242.6,10.37,16.09,4.485,0.219,0.037,4.177,10.82
"2024-01-01 11:40:00",29670,5.85,71.95,0,230.2,273.5,7.234,248.7,10.61,15.63,4.498,0.219,0.037,4.176,11.4
"2024-01-01 11:50:00",29671,5.847,72.31,0,208.3,273.5,7.483,233.6,12.55,15.68,4.518,0.219,0.037,4.181,12.03
"2024-01-01 12:00:00",29672,5.838,73.49,0,245.3,273.5,7.91,242.5,9.74,15.81,4.556,0.22,0.037,4.169,14.66
"2024-01-01 12:10:00",29673,5.969,71.93,0,252.6,273.5,7.408,237.8,9.82,16.05,4.574,0.219,0.037,4.172,11.75
"2024-01-01 12:20:00",29674,5.871,71.39,0,180.3,273.5,8.09,241.1,12.57,15.55,4.621,0.219,0.037,4.17,12.39
"2024-01-01 12:30:00",29675,5.894,71.47,0,132.7,273.5,8.27,245.4,11.36,15.61,4.655,0.219,0.037,4.167,11.62
"2024-01-01 12:40:00",29676,5.843,71.76,0,114.1,273.5,7.499,241.4,8.3,15.5,4.673,0.219,0.037,4.169,11.85
"2024-01-01 12:50:00",29677,5.82,72.12,0,144.3,273.5,8.08,245.3,10.5,15.55,4.709,0.219,0.037,4.174,13.73
