"2020-01-01 00:00:00",63276,0.478,90.5,0,0,265
"2020-01-01 00:10:00",63277,0.34,91.5,0,0,265
"2020-01-01 00:20:00",63278,0.139,92.6,0,0,265
"2020-01-01 00:30:00",63279,0.25,92.3,0,0,265
"2020-01-01 00:40:00",63280,0.425,91.3,0,0,265
"2020-01-01 00:50:00",63281,0.243,91.8,0,0,265
"2020-01-01 01:00:00",63282,0.24,92.4,0,0,265.3
"2020-01-01 01:10:00",63283,0.615,91.2,0,0,265
"2020-01-01 01:20:00",63284,0.68,91.1,0,0,265
"2020-01-01 01:30:00",63285,0.709,90.9,0,0,265
"2020-01-01 01:40:00",63286,0.291,92,0,0,265
"2020-01-01 01:50:00",63287,0.091,92.9,0,0,265.5
"2020-01-01 02:00:00",63288,-0.29,93.8,0,0,266.9
"2020-01-01 02:10:00",63289,-0.437,94.6,0,0,269.1
"2020-01-01 02:20:00",63290,-0.574,95,0,0,270.6
"2020-01-01 02:30:00",63291,-0.432,94.9,0,0,272.9
"2020-01-01 02:40:00",63292,-0.533,95,0,0,274.7
"2020-01-01 02:50:00",63293,-0.627,95.1,0,0,276.5
"2020-01-01 03:00:00",63294,-0.924,95.7,0,0,279.3
"2020-01-01 03:10:00",63295,-0.896,96.1,0,0,283.8
"2020-01-01 03:20:00",63296,-1.046,96.2,0,0,289
"2020-01-01 03:30:00",63297,-1.199,96.7,0,0,295.3
"2020-01-01 03:40:00",63298,-1.351,97.3,0,0,303.3
"2020-01-01 03:50:00",63299,-1.279,97.4,0,0,311.4
"2020-01-01 04:00:00",63300,-1.409,97.5,0,0,319.1
"2020-01-01 04:10:00",63301,-1.395,97.7,0,0,328.1
"2020-01-01 04:20:00",63302,-1.453,97.7,0,0,336.8
"2020-01-01 04:30:00",63303,-1.518,97.9,0,0,346.8
"2020-01-01 04:40:00",63304,-1.566,98,0,0,358.9
"2020-01-01 04:50:00",63305,-1.861,98.3,0,0,318.8
"2020-01-01 05:00:00",63306,-1.809,98.9,0,0,272
"2020-01-01 05:10:00",63307,-1.744,99.1,0,0,272.1
"2020-01-01 05:20:00",63308,-1.808,99.1,0,0,272.7
"2020-01-01 05:30:00",63309,-1.923,99.2,0,0,273
"2020-01-01 05:40:00",63310,-2.06,99.2,0,0,273.3
"2020-01-01 05:50:00",63311,-2.422,99.3,0,0,273.5
"2020-01-01 06:00:00",63312,-2.334,99.7,0,0,274
"2020-01-01 06:10:00",63313,-2.663,99.8,0,0,274
"2020-01-01 06:20:00",63314,-2.54,100,0,0,274.7
"2020-01-01 06:30:00",63315,-2.725,100,0,0,274.7
"2020-01-01 06:40:00",63316,-2.612,100,0,0,275.1
"2020-01-01 06:50:00",63317,-2.391,100,0,0,275.7
"2020-01-01 07:00:00",63318,-2.581,100,0,0,275.6
"2020-01-01 07:10:00",63319,-2.671,100,0,0,276.1
"2020-01-01 07:20:00",63320,-3.123,100,0,0,276.1
"2020-01-01 07:30:00",63321,-3.558,100,0,0,276.3
"2020-01-01 07:40:00",63322,-3.542,100,0,0,276.8
"2020-01-01 07:50:00",63323,-3.254,100,0,0.078,277
"2020-01-01 08:00:00",63324,-3.072,100,0,0.871,277.4
"2020-01-01 08:10:00",63325,-2.989,100,0,2.23,277.9
"2020-01-01 08:20:00",63326,-2.841,100,0,4.443,278.1
"2020-01-01 08:30:00",63327,-3.349,100,0,8.83,278.1
"2020-01-01 08:40:00",63328,-3.543,100,0,18.13,278.5
"2020-01-01 08:50:00",63329,-3.361,100,0,29.38,278.8
"2020-01-01 09:00:00",63330,-3.206,100,0,43.8,279.2
"2020-01-01 09:10:00",63331,-2.567,100,0,62.13,279.5
"2020-01-01 09:20:00",63332,-2.418,100,0,84.1,279.9
"2020-01-01 09:30:00",63333,-2.007,100,0,100.5,280.1
"2020-01-01 09:40:00",63334,-0.896,99.5,0,115.1,280.1
"2020-01-01 09:50:00",63335,-0.865,95.5,0,130.3,280.1
"2020-01-01 10:00:00",63336,-0.523,91.3,0,146.1,280.3
"2020-01-01 10:10:00",63337,-0.361,92.4,0,160.9,280.7
"2020-01-01 10:20:00",63338,0.59,88,0,201.6,281.2
"2020-01-01 10:30:00",63339,0.145,90.2,0,208.8,282.7
"2020-01-01 10:40:00",63340,0.025,90.1,0,224.3,282.5
"2020-01-01 10:50:00",63341,-1.584,94.7,0,212.8,280.8
"2020-01-01 11:00:00",63342,-2.025,97.4,0,219.6,280.5
"2020-01-01 11:10:00",63343,-1.322,97.5,0,222.2,279.9
"2020-01-01 11:20:00",63344,-0.689,95.4,0,219.8,279.8
"2020-01-01 11:30:00",63345,-0.9,94.7,0,250.1,279.4
"2020-01-01 11:40:00",63346,-1.19,95.2,0,245.3,279.4
"2020-01-01 11:50:00",63347,-2.403,97.9,0,245.5,279.9
"2020-01-01 12:00:00",63348,-2.644,99.4,0,196.4,279.9
"2020-01-01 12:10:00",63349,-2.787,100,0,169.9,279.9
"2020-01-01 12:20:00",63350,-2.739,100,0,117.4,279.9
"2020-01-01 12:30:00",63351,-2.564,100,0,171.4,279.9
"2020-01-01 12:40:00",63352,-2.451,100,0,118.3,279.4
"2020-01-01 12:50:00",63353,-2.522,100,0,89.4,279.3
"2020-01-01 13:00:00",63354,-2.548,100,0,107.7,279.3
"2020-01-01 13:10:00",63355,-2.264,100,0,77.49,279.3
"2020-01-01 13:20:00",63356,-2.171,100,0,71.75,279.3
"2020-01-01 13:30:00",63357,-2.106,100,0,76.18,279
"2020-01-01 13:40:00",63358,-2.099,100,0,70.43,278.7
"2020-01-01 13:50:00",63359,-2.068,100,0,69.34,278.7
"2020-01-01 14:00:00",63360,-2.012,100,0,73.45,278.7
"2020-01-01 14:10:00",63361,-2.042,100,0,69.22,278.6
"2020-01-01 14:20:00",63362,-2.064,100,0,67.64,278.5
"2020-01-01 14:30:00",63363,-2.045,100,0,55.32,278.3
"2020-01-01 14:40:00",63364,-2.1,100,0,48.12,278.5
"2020-01-01 14:50:00",63365,-2.017,100,0,46.16,278
"2020-01-01 15:00:00",63366,-2.121,100,0,46.21,278
"2020-01-01 15:10:00",63367,-2.245,100,0,37.13,278
"2020-01-01 15:20:00",63368,-2.339,100,0,26.21,278
"2020-01-01 15:30:00",63369,-2.437,100,0,23.21,278
"2020-01-01 15:40:00",63370,-2.523,100,0,18.86,278
"2020-01-01 15:50:00",63371,-2.52,100,0,19.31,278
"2020-01-01 16:00:00",63372,-2.432,100,0,13.73,278
"2020-01-01 16:10:00",63373,-2.452,100,0,8.89,278
"2020-01-01 16:20:00",63374,-2.461,100,0,5.59,278
"2020-01-01 16:30:00",63375,-2.5,100,0,3.449,278
"2020-01-01 16:40:00",63376,-2.531,100,0,1.769,278
"2020-01-01 16:50:00",63377,-2.657,100,0,0.837,278
"2020-01-01 17:00:00",63378,-2.695,100,0,0.2,278.1
"2020-01-01 17:10:00",63379,-2.692,100,0,0,278.6
"2020-01-01 17:20:00",63380,-2.68,100,0,0,278.7
"2020-01-01 17:30:00",63381,-2.726,100,0,0,278.7
"2020-01-01 17:40:00",63382,-2.858,100,0,0,278.7
"2020-01-01 17:50:00",63383,-2.85,100,0,0,278.7
"2020-01-01 18:00:00",63384,-2.875,100,0,0,278.7
"2020-01-01 18:10:00",63385,-2.937,100,0,0,278.7
"2020-01-01 18:20:00",63386,-3.095,100,0,0,278.7
"2020-01-01 18:30:00",63387,-3.14,100,0,0,278.7
"2020-01-01 18:40:00",63388,-3.09,100,0,0,278.7
"2020-01-01 18:50:00",63389,-3.093,100,0,0,278.7
"2020-01-01 19:00:00",63390,-3.124,100,0,0,278.7
"2020-01-01 19:10:00",63391,-3.098,100,0,0,279
"2020-01-01 19:20:00",63392,-3.089,100,0,0,279.2
"2020-01-01 19:30:00",63393,-3.057,100,0,0,279.3
"2020-01-01 19:40:00",63394,-3.101,100,0,0,279.4
"2020-01-01 19:50:00",63395,-3.131,100,0,0,279.4
"2020-01-01 20:00:00",63396,-3.125,100,0,0,279.4
"2020-01-01 20:10:00",63397,-3.168,100,0,0,279.4
"2020-01-01 20:20:00",63398,-3.139,100,0,0,279.4
"2020-01-01 20:30:00",63399,-3.111,100,0,0,279.4
"2020-01-01 20:40:00",63400,-3.139,100,0,0,279.4
"2020-01-01 20:50:00",63401,-3.237,100,0,0,279.4
"2020-01-01 21:00:00",63402,-3.299,100,0,0,279.4
"2020-01-01 21:10:00",63403,-3.358,100,0,0,279.4
"2020-01-01 21:20:00",63404,-3.4,100,0,0,279.4
"2020-01-01 21:30:00",63405,-3.452,100,0,0,279.6
"2020-01-01 21:40:00",63406,-3.539,100,0,0,279.6
"2020-01-01 21:50:00",63407,-3.536,100,0,0,280
"2020-01-01 22:00:00",63408,-3.692,100,0,0,280.1
"2020-01-01 22:10:00",63409,-3.735,100,0,0,280.1
"2020-01-01 22:20:00",63410,-3.785,100,0,0,280.1
"2020-01-01 22:30:00",63411,-3.796,100,0,0,280.1
"2020-01-01 22:40:00",63412,-3.838,100,0,0,280.1
"2020-01-01 22:50:00",63413,-3.972,100,0,0,280.1
"2020-01-01 23:00:00",63414,-4.133,100,0,0,280.1
"2020-01-01 23:10:00",63415,-4.187,100,0,0,280.1
"2020-01-01 23:20:00",63416,-4.399,100,0,0,280.1
"2020-01-01 23:30:00",63417,-4.485,100,0,0,280.1
"2020-01-01 23:40:00",63418,-4.618,100,0,0,280.1
"2020-01-01 23:50:00",63419,-4.561,100,0,0,280.1
"2020-01-02 00:00:00",63420,-4.457,100,0,0,280.1
"2020-01-02 00:10:00",63421,-4.437,100,0,0,280.1
"2020-01-02 00:20:00",63422,-4.401,100,0,0,280.3
"2020-01-02 00:30:00",63423,-4.324,100,0,0,280.8
"2020-01-02 00:40:00",63424,-4.377,100,0,0,280.8
"2020-01-02 00:50:00",63425,-4.483,100,0,0,280.8
"2020-01-02 01:00:00",63426,-4.608,100,0,0,280.8
"2020-01-02 01:10:00",63427,-4.699,100,0,0,280.9
"2020-01-02 01:20:00",63428,-4.739,100,0,0,281.4
"2020-01-02 01:30:00",63429,-4.755,100,0,0,281.5
"2020-01-02 01:40:00",63430,-4.691,100,0,0,281.5
"2020-01-02 01:50:00",63431,-4.632,100,0,0,281.5
"2020-01-02 02:00:00",63432,-4.562,100,0,0,281.5
"2020-01-02 02:10:00",63433,-4.516,100,0,0,281.5
"2020-01-02 02:20:00",63434,-4.511,100,0,0,281.5
"2020-01-02 02:30:00",63435,-4.544,100,0,0,281.9
"2020-01-02 02:40:00",63436,-4.534,100,0,0,282.1
"2020-01-02 02:50:00",63437,-4.513,100,0,0,282.2
"2020-01-02 03:00:00",63438,-4.539,100,0,0,282.2
"2020-01-02 03:10:00",63439,-4.661,100,0,0,282.2
"2020-01-02 03:20:00",63440,-4.836,100,0,0,282.2
"2020-01-02 03:30:00",63441,-4.91,100,0,0,282.2
"2020-01-02 03:40:00",63442,-4.916,100,0,0,282.2
"2020-01-02 03:50:00",63443,-4.854,100,0,0,282.2
"2020-01-02 04:00:00",63444,-4.945,100,0,0,282.2
"2020-01-02 04:10:00",63445,-5.071,100,0,0,282.2
"2020-01-02 04:20:00",63446,-5.103,100,0,0,282.2
"2020-01-02 04:30:00",63447,-5.151,100,0,0,282.2
"2020-01-02 04:40:00",63448,-5.12,100,0,0,282.2
