"TOA5","163_HOR","CR800","25940","CR800.Std.32.05","CPU:Acker_V2_72b.CR8","42956","LTZ"
"TIMESTAMP","RECORD","AirTC_Avg","RH_Avg","Rain_mm_Tot","SlrW_Avg","LWmV_Avg","WS_ms_S_WVT","WindDir_D1_WVT","WindDir_SD1_WVT","T107_C_Avg","T107_C_SOIL_Avg","VWC_Avg","EC_Max","TB20_Avg","WS_ms_Max"
"TS","RN","Deg C","%","mm","W/m^2","mV","meters/second","Deg","Deg","Deg C","","l/l","dS/m","","meters/second"
"","","Avg","Avg","Tot","Avg","Avg","WVc","WVc","WVc","Avg","Avg","Avg","Max","Avg","Max"
"2025-01-01 00:00:00",80593,0.423,72.85,0,0,260.9,0.839,0,0,-3.051,1.628,0.456,0.139,2.816,1.76
"2025-01-01 00:10:00",80594,-0.092,74.47,0,0,260.9,1.378,65.08,9.24,-3.256,1.614,0.456,0.139,2.81,2
"2025-01-01 00:20:00",80595,0.105,74.83,0,0,260.9,1.716,83.7,15.69,-3.905,1.626,0.456,0.139,2.807,2.36
"2025-01-01 00:30:00",80596,0.804,71.3,0,0,260.8,1.52,70.56,38.84,-3.625,1.611,0.456,0.139,2.803,2.7
"2025-01-01 00:40:00",80597,0.373,73.34,0,0,260.9,1.214,98.1,41.43,-3.506,1.625,0.456,0.139,2.81,2.45
"2025-01-01 00:50:00",80598,0.478,73.45,0,0,260.9,1.85,125.6,14.35,-3.444,1.613,0.456,0.139,2.807,3.15
"2025-01-01 01:00:00",80599,0.063,75.26,0,0,260.8,1.678,147.8,18.51,-3.251,1.632,0.455,0.139,2.811,3.19
"2025-01-01 01:10:00",80600,-0.191,75.05,0,0,260.8,0.723,49.28,49.75,-3.422,1.616,0.455,0.139,2.81,1.22
"2025-01-01 01:20:00",80601,-0.449,76.44,0,0,260.8,0.782,93.1,47.55,-4.12,1.627,0.455,0.139,2.808,1.29
"2025-01-01 01:30:00",80602,-0.397,76.75,0,0,261,1.217,177.5,21.11,-4.072,1.609,0.455,0.139,2.808,1.99
"2025-01-01 01:40:00",80603,-0.153,76.05,0,0,260.9,1.022,170.2,17.99,-3.91,1.623,0.455,0.139,2.802,1.55
"2025-01-01 01:50:00",80604,-0.578,76.55,0,0,261.2,0.777,112.2,48.69,-4.129,1.611,0.455,0.139,2.804,1.15
"2025-01-01 02:00:00",80605,-0.262,76.25,0,0,261.2,0.82,145.2,37.88,-4.392,1.624,0.455,0.139,2.803,1.28
"2025-01-01 02:10:00",80606,-0.907,77.61,0,0,261.4,0.621,31.97,55.76,-4.648,1.614,0.455,0.139,2.804,1.56
"2025-01-01 02:20:00",80607,-0.296,76.4,0,0,261.2,1.174,167.2,26.88,-4.507,1.625,0.455,0.139,2.8,2.08
"2025-01-01 02:30:00",80608,0.008,75.05,0,0,260.9,1.571,165,12.96,-3.599,1.613,0.455,0.139,2.797,2.08
"2025-01-01 02:40:00",80609,-0.437,75.9,0,0,261,1.269,127,51.41,-3.488,1.627,0.455,0.139,2.791,2.35
"2025-01-01 02:50:00",80610,-1.009,79.69,0,0,261.5,1.178,139.9,26.26,-4.002,1.613,0.455,0.139,2.802,1.51
"2025-01-01 03:00:00",80611,-0.597,77.44,0,0,261.1,1.334,173.1,16.98,-4.105,1.625,0.455,0.139,2.797,1.86
"2025-01-01 03:10:00",80612,-0.36,76.58,0,0,260.9,1.477,207.2,12.46,-4.323,1.613,0.455,0.139,2.798,2.1
"2025-01-01 03:20:00",80613,-0.252,76,0,0,260.9,1.713,210.6,10.01,-4.146,1.623,0.455,0.139,2.795,2.13
"2025-01-01 03:30:00",80614,-0.913,78.42,0,0,260.9,1.757,202.7,14.16,-4.408,1.61,0.455,0.139,2.791,2.22
"2025-01-01 03:40:00",80615,-1.189,79.71,0,0,260.9,1.582,198,11.01,-4.313,1.624,0.455,0.139,2.795,1.95
"2025-01-01 03:50:00",80616,-0.943,78.32,0,0,260.9,1.556,200,10.46,-4.317,1.606,0.455,0.139,2.797,1.99
"2025-01-01 04:00:00",80617,-1.307,79.39,0,0,261,1.802,220.7,6.131,-4.656,1.619,0.455,0.139,2.796,2.12
"2025-01-01 04:10:00",80618,-1.369,80.3,0,0,261.2,1.993,222.7,4.311,-4.88,1.605,0.455,0.139,2.793,2.21
"2025-01-01 04:20:00",80619,-0.731,77.54,0,0,260.9,1.941,219.4,5.828,-4.802,1.619,0.455,0.139,2.789,2.27
"2025-01-01 04:30:00",80620,-0.633,76.41,0,0,260.9,1.803,196.6,4.932,-4.589,1.602,0.455,0.139,2.789,2.27
"2025-01-01 04:40:00",80621,-1.664,80.1,0,0,261.2,1.403,200.7,9.8,-4.979,1.616,0.455,0.139,2.791,1.91
"2025-01-01 04:50:00",80622,-1.595,80.9,0,0,261.3,1.426,210.9,5.227,-5.518,1.597,0.455,0.139,2.786,1.71
"2025-01-01 05:00:00",80623,-1.206,79.06,0,0,260.9,1.45,215.5,6.482,-5.241,1.608,0.455,0.139,2.789,1.66
"2025-01-01 05:10:00",80624,-1.721,81,0,0,261.5,0.661,214.5,24.96,-5.308,1.595,0.455,0.139,2.785,1.32
"2025-01-01 05:20:00",80625,-1.747,81.8,0,0,261.6,0.826,201.6,20.25,-5.19,1.606,0.455,0.139,2.787,1.29
"2025-01-01 05:30:00",80626,-2.045,82.9,0,0,262.2,0.838,227.5,30.94,-5.102,1.594,0.455,0.139,2.785,1.82
"2025-01-01 05:40:00",80627,-1.133,81.6,0,0,261.6,1.942,185.3,5.056,-4.44,1.604,0.455,0.139,2.782,2.32
"2025-01-01 05:50:00",80628,-0.679,79.82,0,0,261.6,1.346,183.3,51.28,-4.25,1.591,0.455,0.139,2.782,2.24
"2025-01-01 06:00:00",80629,-1.135,80.8,0,0,261.6,0.791,342.5,28,-4.749,1.6,0.455,0.139,2.782,1.21
"2025-01-01 06:10:00",80630,-0.676,80.3,0,0,261.6,0.567,56.87,15.22,-4.384,1.584,0.455,0.139,2.778,0.87
"2025-01-01 06:20:00",80631,-0.661,80.1,0,0,262.3,0.471,54.04,67.39,-4.397,1.596,0.455,0.139,2.783,0.99
"2025-01-01 06:30:00",80632,-0.038,77.91,0,0,261.8,0.344,252.2,53.37,-4.304,1.58,0.455,0.139,2.774,0.65
"2025-01-01 06:40:00",80633,0.072,77,0,0,261.6,0.442,135.1,29.28,-4.494,1.59,0.455,0.139,2.774,1.22
"2025-01-01 06:50:00",80634,-0.36,77.28,0,0,261.9,0.425,121.1,23.02,-4.646,1.577,0.455,0.139,2.77,1.08
"2025-01-01 07:00:00",80635,-0.976,78.76,0,0,261.6,1.647,147,7.386,-4.569,1.587,0.455,0.139,2.774,2.1
"2025-01-01 07:10:00",80636,-0.944,77.96,0,0,261.6,1.129,120.7,26.56,-4.53,1.576,0.455,0.139,2.771,1.77
"2025-01-01 07:20:00",80637,-0.862,77.66,0,0,261.6,2.028,128.1,9.52,-4.495,1.587,0.455,0.139,2.774,2.73
"2025-01-01 07:30:00",80638,-0.593,76.09,0,0.006,261,2.425,136,6.181,-3.831,1.571,0.455,0.139,2.773,3.37
"2025-01-01 07:40:00",80639,-0.286,74.77,0,0.183,260.9,2.516,126,5.04,-3.508,1.585,0.455,0.139,2.773,3.15
"2025-01-01 07:50:00",80640,-0.161,73.84,0,0.388,260.9,2.264,124.3,29.67,-3.145,1.569,0.455,0.139,2.763,2.97
"2025-01-01 08:00:00",80641,-0.969,76.42,0,1.532,261.2,1.535,108.9,70.29,-3.511,1.584,0.455,0.139,2.765,2.89
"2025-01-01 08:10:00",80642,-0.543,75.8,0,4.034,260.9,2.208,138.2,4.821,-3.355,1.566,0.455,0.139,2.768,2.96
"2025-01-01 08:20:00",80643,-0.283,74.31,0,6.126,260.9,2.683,143.4,5.081,-3.138,1.581,0.455,0.139,2.764,3.17
"2025-01-01 08:30:00",80644,-0.069,73.22,0,18.88,260.9,2.348,150.2,7.244,-2.751,1.56,0.455,0.139,2.759,3.49
"2025-01-01 08:40:00",80645,-0.062,73.36,0,45.92,260.9,2.097,159.7,6.55,-2.509,1.568,0.455,0.139,2.758,2.88
"2025-01-01 08:50:00",80646,0.003,73.26,0,51.78,260.9,1.837,156.8,5.651,-2.211,1.562,0.455,0.139,2.76,2.51
"2025-01-01 09:00:00",80647,0.018,73.29,0,63.49,260.8,1.85,151.4,7.411,-2.078,1.572,0.455,0.139,2.753,2.47
"2025-01-01 09:10:00",80648,0.201,73.28,0,82.7,260.3,1.863,145,7.461,-1.629,1.554,0.455,0.139,2.75,2.67
"2025-01-01 09:20:00",80649,0.386,72.59,0,81.2,260.1,2.392,136.8,7.23,-1.336,1.569,0.455,0.139,2.753,3.19
"2025-01-01 09:30:00",80650,0.507,72.3,0,86.5,260.1,1.743,152.2,9.61,-1.071,1.547,0.455,0.139,2.753,2.53
"2025-01-01 09:40:00",80651,1.192,69.92,0,146.9,260.1,1.08,190,20.33,-0.264,1.558,0.455,0.138,2.75,1.79
"2025-01-01 09:50:00",80652,1.273,72.48,0,152.7,260,1.129,217.1,21.23,0.514,1.542,0.455,0.138,2.75,3.06
"2025-01-01 10:00:00",80653,2.608,68.03,0,165.8,260.1,3.132,216.9,7.656,1.393,1.557,0.455,0.138,2.749,4.78
"2025-01-01 10:10:00",80654,3.243,65.88,0,160.7,259.4,2.581,203,12.93,2.14,1.537,0.455,0.138,2.74,4.4
"2025-01-01 10:20:00",80655,2.694,67.65,0,163.2,259.4,2.393,196.3,3.735,1.961,1.553,0.455,0.138,2.749,2.9
"2025-01-01 10:30:00",80656,3.124,65.69,0,180.3,259.4,2.949,206.9,5.093,2.296,1.539,0.455,0.138,2.741,4.09
"2025-01-01 10:40:00",80657,4.102,61.27,0,182.6,259.4,3.61,219.6,6.187,2.965,1.55,0.455,0.138,2.738,4.79
"2025-01-01 10:50:00",80658,4.864,57.79,0,178,259.4,3.817,228.4,3.357,3.479,1.545,0.455,0.138,2.742,5.75
"2025-01-01 11:00:00",80659,5.614,54.57,0,212.3,259.3,4.218,231.1,4.477,4.308,1.551,0.455,0.138,2.736,5.46
"2025-01-01 11:10:00",80660,6.301,52.69,0,255.1,258.9,4.188,233.2,7.48,5.125,1.537,0.455,0.138,2.739,6.22
"2025-01-01 11:20:00",80661,7.355,48.96,0,253.4,258.6,4.691,237.4,7.485,6.218,1.548,0.455,0.138,2.736,7.38
"2025-01-01 11:30:00",80662,7.268,48.84,0,198.9,258.6,4.847,233.4,7.284,6.151,1.546,0.455,0.138,2.736,6.63
"2025-01-01 11:40:00",80663,6.876,50.26,0,179,258.6,4.677,229.7,8.38,5.705,1.535,0.455,0.138,2.732,6.85
"2025-01-01 11:50:00",80664,6.444,52.39,0,170.7,258.5,4.532,226.2,4.727,5.423,1.545,0.455,0.138,2.733,6.01
"2025-01-01 12:00:00",80665,6.17,53.7,0,169.5,258.6,4.327,222.8,3.371,5.187,1.544,0.455,0.138,2.734,5.76
"2025-01-01 12:10:00",80666,6.271,54.36,0,226.4,258.5,3.75,221.5,4.131,5.72,1.526,0.455,0.138,2.731,5.45
"2025-01-01 12:20:00",80667,6.997,52.56,0,289.1,258.5,3.639,216.6,3.838,6.959,1.538,0.455,0.138,2.725,4.72
"2025-01-01 12:30:00",80668,7.484,50.74,0,275.2,258.4,3.339,212,4.801,7.553,1.53,0.455,0.138,2.728,4.15
